customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_date
CUST02350,Aditi Kapoor,Female,44,Bhopal,Madhya Pradesh,Consumer,2024-09-17
CUST02357,Aditi Sharma,Female,30,Surat,Gujarat,Small Business,2022-03-02
CUST02360,Priya Mishra,Male,26,Ludhiana,Punjab,Consumer,2023-03-17
CUST02365,Riya Joshi,Female,37,Kochi,Kerala,Consumer,2023-08-21
CUST02371,Kunal Malhotra,Male,39,Lucknow,Uttar Pradesh,Consumer,2022-04-30
CUST02381,Riya Singh,Female,18,Chandigarh,Chandigarh,Consumer,2023-03-07
CUST02382,Rohan Joshi,Male,39,Surat,Gujarat,Corporate,2024-12-01
CUST02384,Pooja Verma,Female,44,Ahmedabad,Gujarat,Consumer,2022-06-01
CUST02390,Ananya Singh,Female,23,Bhubaneswar,Odisha,Consumer,2023-12-04
CUST02399,Pooja Verma,Female,44,Dehradun,Uttarakhand,Small Business,2023-02-18
CUST02403,Aarav Gupta,Female,22,Kochi,Kerala,Consumer,2022-03-26
CUST02404,Vivaan Agarwal,Male,18,Nagpur,Maharashtra,Consumer,2022-07-07
CUST02408,Kunal Mehta,Female,21,Hyderabad,Telangana,Consumer,2022-04-05
CUST02410,Amit Singh,Male,28,Lucknow,Uttar Pradesh,Small Business,2022-04-01
CUST02412,Vivaan Saxena,Male,31,Delhi,Delhi,Consumer,2024-08-02
CUST02414,Arjun Jain,Male,29,Bengaluru,Karnataka,Consumer,2022-05-02
CUST02416,Aditi Mishra,Male,18,Indore,Madhya Pradesh,Corporate,2023-05-02
CUST02423,Aditi Gupta,Male,40,Jaipur,Rajasthan,Consumer,2025-03-10
CUST02425,Kunal Saxena,Male,38,Pune,Maharashtra,Consumer,2022-06-21
CUST02426,Pooja Srivastava,Female,18,Nagpur,Maharashtra,Small Business,2023-12-12
CUST02434,Kunal Yadav,Male,37,Mumbai,Maharashtra,Corporate,2024-08-21
CUST02437,Riya Saxena,Female,27,Chennai,Tamil Nadu,Corporate,2025-01-04
CUST02440,Aditya Mishra,Female,44,Delhi,Delhi,Consumer,2022-08-16
CUST02441,Pooja Sharma,Female,48,Pune,Maharashtra,Small Business,2022-12-08
CUST02443,Aditya Verma,Male,35,Lucknow,Uttar Pradesh,Consumer,2024-10-03
CUST02445,Riya Gupta,Male,35,Bengaluru,Karnataka,Consumer,2024-06-11
CUST02450,Vivaan Verma,Female,23,Chandigarh,Chandigarh,Small Business,2022-05-30
CUST02459,Riya Chauhan,Female,55,Indore,Madhya Pradesh,Consumer,2023-07-30
CUST02461,Neha Gupta,Female,36,Pune,Maharashtra,Consumer,2022-08-08
CUST02463,Amit Srivastava,Male,37,Indore,Madhya Pradesh,Consumer,2022-02-28
CUST02465,Arjun Kapoor,Female,26,Indore,Madhya Pradesh,Consumer,2023-12-06
CUST02468,Meera Kumar,Female,18,Chennai,Tamil Nadu,Corporate,2022-01-02
CUST02474,Sneha Patel,Female,33,Ludhiana,Punjab,Consumer,2024-04-13
CUST02477,Pooja Mehta,Female,30,Bhopal,Madhya Pradesh,Consumer,2024-10-27
CUST02480,Vivaan Chauhan,Male,40,Jaipur,Rajasthan,Consumer,2024-11-15
CUST02481,Kavya Kapoor,Male,44,Chennai,Tamil Nadu,Small Business,2022-01-05
CUST02483,Amit Jain,Male,37,Chandigarh,Chandigarh,Corporate,2023-11-02
CUST02484,Priya Patel,Male,29,Pune,Maharashtra,Consumer,2023-01-12
CUST02486,Vivaan Shah,Female,36,Pune,Maharashtra,Consumer,2024-04-24
CUST02488,Amit Agarwal,Female,22,Delhi,Delhi,Corporate,2023-08-19
CUST02492,Priya Malhotra,Female,30,Dehradun,Uttarakhand,Consumer,2024-02-20
CUST02494,Meera Yadav,Male,43,Bengaluru,Karnataka,Corporate,2025-03-09
CUST02499,Kavya Gupta,Male,44,Lucknow,Uttar Pradesh,Consumer,2023-05-20
CUST02502,Ananya Saxena,Female,18,Jaipur,Rajasthan,Consumer,2022-04-04
CUST02503,Aditi Chauhan,Female,33,Kochi,Kerala,Consumer,2022-10-12
CUST02505,Ananya Mishra,Female,27,Delhi,Delhi,Small Business,2023-11-17
CUST02506,Arjun Joshi,Male,18,Jaipur,Rajasthan,Small Business,2023-06-14
CUST02509,Kavya Gupta,Male,22,Ahmedabad,Gujarat,Consumer,2024-04-15
CUST02512,Rahul Saxena,Male,33,Kolkata,West Bengal,Consumer,2022-01-04
CUST02528,Aditi Joshi,Male,45,Patna,Bihar,Corporate,2022-04-22
CUST02530,Kunal Malhotra,Female,59,Nagpur,Maharashtra,Consumer,2024-06-13
CUST02532,Rohan Srivastava,Male,25,Coimbatore,Tamil Nadu,Consumer,2022-04-14
CUST02538,Aditi Kumar,Female,36,Indore,Madhya Pradesh,Small Business,2025-01-12
CUST02541,Meera Jain,Female,63,Mumbai,Maharashtra,Corporate,2024-02-11
CUST02543,Sneha Kumar,Male,49,Guwahati,Assam,Small Business,2025-02-13
CUST02548,Kavya Jain,Male,18,Nagpur,Maharashtra,Corporate,2023-12-26
CUST02549,Priya Gupta,Female,40,Indore,Madhya Pradesh,Consumer,2022-10-27
CUST02551,Aditya Mishra,Male,24,Chennai,Tamil Nadu,Consumer,2022-10-04
CUST02553,Amit Singh,Female,23,Ludhiana,Punjab,Consumer,2023-02-24
CUST02557,Rahul Sharma,Female,45,Coimbatore,Tamil Nadu,Corporate,2023-07-11
CUST02560,Amit Srivastava,Male,41,Nagpur,Maharashtra,Corporate,2022-11-29
CUST02562,Neha Yadav,Female,47,Pune,Maharashtra,Small Business,2023-01-09
CUST02566,Kavya Srivastava,Female,39,Surat,Gujarat,Consumer,2024-10-11
CUST02569,Pooja Kumar,Female,53,Ahmedabad,Gujarat,Consumer,2024-09-05
CUST02575,Aditya Verma,Male,35,Coimbatore,Tamil Nadu,Consumer,2023-02-26
CUST02578,Sneha Kapoor,Female,36,Surat,Gujarat,Consumer,2024-05-28
CUST02579,Amit Jain,Female,37,Guwahati,Assam,Consumer,2024-09-04
CUST02581,Riya Kumar,Female,21,Ahmedabad,,Consumer,2023-02-03
CUST02584,Isha Joshi,Female,18,Chennai,Tamil Nadu,Consumer,2022-01-16
CUST02601,Isha Mehta,Male,35,Kolkata,West Bengal,Corporate,2023-03-23
CUST02603,Priya Kumar,Female,30,Coimbatore,Tamil Nadu,Corporate,2024-06-12
CUST02604,Neha Agarwal,Female,150,Nagpur,Maharashtra,Consumer,2023-01-02
CUST02610,Rahul Joshi,Male,18,Kolkata,West Bengal,Consumer,2023-01-06
CUST02616,Priya Singh,Female,38,Chennai,Tamil Nadu,Consumer,2024-01-04
CUST02617,Amit Kapoor,Male,35,Guwahati,Assam,Consumer,2022-02-20
CUST02627,Aditi Gupta,Other,44,Guwahati,Assam,Consumer,2022-09-03
CUST02631,Arjun Yadav,Female,42,Patna,Bihar,Corporate,2024-06-06
CUST02633,Vikram Mehta,Male,36,Patna,Bihar,Corporate,2023-10-09
CUST02641,Aditi Chauhan,Male,44,Dehradun,Uttarakhand,Consumer,2022-01-26
CUST02645,Rahul Gupta,Male,37,Surat,Gujarat,Consumer,2024-06-07
CUST02646,Rohan Patel,Male,18,Lucknow,Uttar Pradesh,Corporate,2022-02-22
CUST02656,Vivaan Chauhan,Male,36,Nagpur,Maharashtra,Corporate,2025-01-16
CUST02661,Amit Yadav,Other,30,Surat,Gujarat,Consumer,2025-01-27
CUST02667,Kavya Verma,Female,34,Dehradun,Uttarakhand,Consumer,2023-08-29
CUST02671,Priya Patel,Other,27,Coimbatore,Tamil Nadu,Consumer,2024-01-31
CUST02672,Vikram Saxena,Female,37,Kolkata,West Bengal,Consumer,2022-05-29
CUST02673,Vikram Jain,Male,41,Kolkata,West Bengal,Corporate,2022-04-28
CUST02674,Sneha Srivastava,Female,36,Ludhiana,Punjab,Corporate,2024-06-06
CUST02675,Kavya Yadav,Male,43,Patna,Bihar,Consumer,2022-06-04
CUST02677,Riya Jain,Male,29,Guwahati,Assam,Consumer,2024-12-04
CUST02686,Vikram Jain,Female,25,Indore,Madhya Pradesh,Consumer,2023-12-14
CUST02688,Nikhil Mishra,Male,39,Nagpur,Maharashtra,Consumer,2023-12-25
CUST02694,Ananya Gupta,Female,47,Surat,Gujarat,Corporate,2022-02-24
CUST02700,Isha Mehta,Female,18,Jaipur,Rajasthan,Corporate,2022-07-25
CUST02703,Riya Chauhan,Female,37,Ludhiana,Punjab,Consumer,2025-03-20
CUST02704,Ananya Joshi,Female,34,Kolkata,West Bengal,Consumer,2024-03-23
CUST02706,Amit Kapoor,Female,31,Mumbai,Maharashtra,Corporate,2024-08-21
CUST02708,Rahul Jain,Other,29,Mumbai,Maharashtra,Corporate,2022-04-08
CUST02710,Meera Singh,Male,41,Bhubaneswar,Odisha,Corporate,2023-12-12
CUST02711,Kunal Chauhan,Male,45,Delhi,Delhi,Consumer,2022-11-05
CUST02718,Nikhil Yadav,Female,47,Hyderabad,Telangana,Corporate,2024-10-10
CUST02733,Aditya Shah,Male,24,Patna,Bihar,Small Business,2022-05-19
CUST02735,Rohan Srivastava,Female,32,Surat,Gujarat,Small Business,2022-06-01
CUST02737,Nikhil Verma,Female,32,Nagpur,Maharashtra,Consumer,2024-05-23
CUST02742,Kunal Sharma,Female,42,Jaipur,Rajasthan,Corporate,2024-05-24
CUST02744,Isha Agarwal,Female,42,Patna,Bihar,Consumer,2023-09-01
CUST02745,Riya Agarwal,Male,51,Ludhiana,Punjab,Small Business,2022-01-20
CUST02747,Priya Kumar,Female,39,Ludhiana,Punjab,Consumer,2022-08-08
CUST02748,Kavya Mehta,Male,18,Coimbatore,Tamil Nadu,Consumer,2022-05-04
CUST02751,Rohan Malhotra,Male,40,Dehradun,Uttarakhand,Small Business,2024-01-16
CUST02753,Kunal Yadav,Female,31,Nagpur,Maharashtra,Consumer,2025-03-20
CUST02759,Meera Srivastava,Female,30,Pune,Maharashtra,Consumer,2024-03-07
CUST02762,Kunal Mehta,Female,32,Surat,Gujarat,Consumer,2023-04-20
CUST02764,Neha Srivastava,Male,27,Lucknow,Uttar Pradesh,Corporate,2025-04-05
CUST02765,Neha Shah,Female,46,Ludhiana,Punjab,Consumer,2024-07-25
CUST02766,Aditi Jain,Female,25,Bhopal,Madhya Pradesh,Consumer,2022-05-05
CUST02767,Meera Agarwal,Female,44,Ahmedabad,Gujarat,Corporate,2023-12-30
CUST02771,Kavya Yadav,Female,56,Chennai,Tamil Nadu,Small Business,2022-06-15
CUST02776,Riya Agarwal,Female,18,Mumbai,Maharashtra,Small Business,2024-07-03
CUST02784,Pooja Mehta,Male,52,Kolkata,West Bengal,Consumer,2022-02-11
CUST02788,Kavya Mishra,Male,38,Delhi,Delhi,Consumer,2022-05-20
CUST02790,Amit Mishra,Male,40,Kolkata,West Bengal,Corporate,2022-11-06
CUST02792,Ananya Shah,Male,34,Chandigarh,Chandigarh,Consumer,2022-10-22
CUST02809,Rahul Singh,Female,47,Coimbatore,Tamil Nadu,Small Business,2024-12-26
CUST02816,Rohan Malhotra,Female,35,Jaipur,Rajasthan,Corporate,2023-04-21
CUST02818,Nikhil Patel,Female,33,Bhubaneswar,Odisha,Consumer,2025-01-14
CUST02820,Aditi Patel,Female,33,Hyderabad,Telangana,Small Business,2024-11-29
CUST02823,Kavya Mehta,Female,32,Jaipur,Rajasthan,Corporate,2024-06-17
CUST02831,Aditi Mehta,Male,30,Patna,Bihar,Small Business,2024-05-04
CUST02832,Rohan Verma,Female,21,Coimbatore,Tamil Nadu,Consumer,2022-08-18
CUST02833,Sneha Agarwal,Other,34,Mumbai,Maharashtra,Corporate,2023-06-24
CUST02834,Priya Agarwal,Male,20,Nagpur,Maharashtra,Consumer,2023-09-30
CUST02838,Vivaan Verma,Male,27,Bhubaneswar,Odisha,Small Business,2024-11-15
CUST02844,Riya Kapoor,Female,52,Indore,Madhya Pradesh,Corporate,2023-10-08
CUST02845,Aditi Sharma,Male,36,Indore,Madhya Pradesh,Small Business,2022-12-14
CUST02847,Rohan Shah,Female,18,Kolkata,West Bengal,Consumer,2024-06-12
CUST02848,Aarav Kumar,Male,53,Ahmedabad,Gujarat,Consumer,2024-06-20
CUST02849,Kavya Chauhan,Female,41,Mumbai,Maharashtra,Consumer,2022-03-20
CUST02854,Aditi Srivastava,Male,31,Delhi,Delhi,Consumer,2022-05-09
CUST02857,Rohan Patel,Female,25,Nagpur,Maharashtra,Small Business,2022-08-01
CUST02862,Rahul Jain,Male,20,Patna,Bihar,Consumer,2024-10-28
CUST02865,Aditya Jain,Male,52,Delhi,Delhi,Small Business,2023-06-30
CUST02869,Isha Yadav,Female,27,Kolkata,West Bengal,Consumer,2022-05-31
CUST02871,Pooja Mehta,Female,34,Mumbai,Maharashtra,Corporate,2023-11-24
CUST02876,Nikhil Chauhan,Male,28,Bhopal,Madhya Pradesh,Small Business,2023-10-05
CUST02879,Kunal Chauhan,Female,49,Bhubaneswar,Odisha,Consumer,2022-06-21
CUST02882,Aditya Srivastava,Male,31,Dehradun,Uttarakhand,Consumer,2025-02-17
CUST02902,Vikram Mehta,Female,46,Coimbatore,Tamil Nadu,Small Business,2023-11-26
CUST02910,Riya Srivastava,Female,42,Pune,Maharashtra,Consumer,2024-05-15
CUST02916,Priya Agarwal,Male,35,Surat,Gujarat,Corporate,2022-10-10
CUST02917,Meera Saxena,Female,31,Bengaluru,Karnataka,Corporate,2022-12-03
CUST02925,Riya Kumar,Male,37,Surat,Gujarat,Corporate,2022-09-18
CUST02936,Ananya Singh,Female,33,Dehradun,Uttarakhand,Consumer,2023-05-10
CUST02937,Rohan Mishra,Female,18,Kochi,Kerala,Small Business,2022-01-07
CUST02944,Nikhil Chauhan,Female,42,Ludhiana,,Corporate,2025-02-02
CUST02955,Arjun Joshi,Male,30,Mumbai,Maharashtra,Consumer,2025-02-06
CUST02959,Aditya Sharma,Male,63,Bhopal,Madhya Pradesh,Consumer,2023-08-31
CUST02960,Riya Kumar,Female,20,Indore,Madhya Pradesh,Consumer,2024-10-16
CUST02962,Priya Saxena,Female,26,Surat,Gujarat,Small Business,2024-08-16
CUST02965,Priya Mishra,Female,29,Kochi,Kerala,Consumer,2024-01-25
CUST02967,Aditi Joshi,Male,18,Dehradun,Uttarakhand,Corporate,2022-11-15
CUST02968,Aditya Kapoor,Male,49,Dehradun,Uttarakhand,Small Business,2024-11-10
CUST02974,Rahul Srivastava,Female,18,Guwahati,Assam,Consumer,2023-07-04
CUST02978,Neha Mishra,Female,28,Bhubaneswar,Odisha,Consumer,2023-06-03
CUST02979,Pooja Patel,Female,43,Mumbai,Maharashtra,Corporate,2024-07-24
CUST02980,Arjun Agarwal,Male,18,Indore,Madhya Pradesh,Consumer,2024-07-31
CUST02981,Isha Chauhan,Female,18,Hyderabad,Telangana,Corporate,2022-12-17
CUST02984,Aditi Gupta,Male,41,Kolkata,West Bengal,Corporate,2025-01-10
CUST02987,Ananya Srivastava,Male,31,Kochi,Kerala,Consumer,2023-12-17
CUST02994,Meera Kumar,Female,32,Kolkata,West Bengal,Consumer,2024-11-20
CUST02995,Sneha Mishra,Male,27,Kochi,Kerala,Consumer,2023-07-26
CUST02996,Kunal Malhotra,Female,33,Bengaluru,Karnataka,Consumer,2024-04-10
CUST03002,Vivaan Kumar,Female,28,Chennai,Tamil Nadu,Consumer,2024-02-27
CUST03004,Aditi Sharma,Male,46,Guwahati,Assam,Small Business,2022-01-01
CUST03006,Kavya Srivastava,Female,41,Ahmedabad,Gujarat,Consumer,2023-05-06
CUST03008,Isha Mehta,Male,25,Surat,Gujarat,Small Business,2022-02-16
CUST03018,Rahul Joshi,Male,48,Ludhiana,Punjab,Consumer,2023-03-17
CUST03019,Kunal Kapoor,Other,26,Bengaluru,Karnataka,Corporate,2024-06-02
CUST03020,Rahul Saxena,Female,20,Kochi,Kerala,Consumer,2023-04-21
CUST03024,Aditya Srivastava,Male,49,Ludhiana,Punjab,Small Business,2023-02-10
CUST03035,Riya Saxena,Female,150,Jaipur,Rajasthan,Corporate,2024-05-09
CUST03038,Amit Verma,Male,55,Chandigarh,Chandigarh,Corporate,2023-04-05
CUST03039,Nikhil Agarwal,Female,31,Mumbai,Maharashtra,Corporate,2024-08-09
CUST03041,Vikram Joshi,Female,31,Ahmedabad,Gujarat,Consumer,2023-02-11
CUST03042,Nikhil Jain,Female,34,Mumbai,Maharashtra,Consumer,2023-01-30
CUST03045,Vikram Jain,Male,48,Ludhiana,Punjab,Consumer,2024-08-29
CUST03047,Nikhil Singh,Female,33,Kochi,Kerala,Corporate,2022-01-31
CUST03048,Arjun Agarwal,Female,28,Kochi,Kerala,Consumer,2023-12-20
CUST03055,Amit Chauhan,Male,18,Coimbatore,Tamil Nadu,Small Business,2022-08-28
CUST03058,Rahul Srivastava,Female,35,Chandigarh,Chandigarh,Small Business,2022-07-11
CUST03060,Meera Agarwal,Male,25,Mumbai,Maharashtra,Corporate,2025-01-23
CUST03063,Rahul Shah,Female,38,Ahmedabad,Gujarat,Consumer,2024-05-25
CUST03077,Aditya Mishra,Male,23,Jaipur,Rajasthan,Consumer,2024-04-10
CUST03080,Riya Gupta,Male,47,Surat,Gujarat,Corporate,2023-04-04
CUST03084,Priya Sharma,Male,28,Dehradun,Uttarakhand,Small Business,2022-12-17
CUST03089,Riya Agarwal,Female,31,Dehradun,Uttarakhand,Small Business,2022-04-30
CUST03091,Aditya Malhotra,Female,25,Pune,Maharashtra,Corporate,2023-11-26
CUST03092,Neha Mishra,Other,25,Ahmedabad,Gujarat,Small Business,2023-02-17
CUST03100,Vivaan Joshi,Male,30,Mumbai,Maharashtra,Small Business,2022-05-29
CUST03104,Pooja Verma,Male,45,Surat,Gujarat,Consumer,2022-10-15
CUST03105,Vivaan Chauhan,Male,35,Hyderabad,Telangana,Consumer,2024-05-15
CUST03119,Riya Chauhan,Male,35,Lucknow,Uttar Pradesh,Corporate,2023-07-11
CUST03121,Pooja Kapoor,Female,20,Bengaluru,Karnataka,Corporate,2024-07-31
CUST03125,Rahul Gupta,Male,38,Surat,Gujarat,Consumer,2024-06-13
CUST03126,Ananya Jain,Female,18,Bhubaneswar,Odisha,Consumer,2023-06-23
CUST03131,Meera Saxena,Female,24,Pune,Maharashtra,Consumer,2022-11-22
CUST03134,Ananya Verma,Female,43,Delhi,Delhi,Corporate,2022-06-01
CUST03136,Amit Kapoor,Male,32,Lucknow,Uttar Pradesh,Small Business,2025-02-25
CUST03139,Riya Agarwal,Male,36,Indore,Madhya Pradesh,Consumer,2023-07-31
CUST03143,Sneha Mehta,Female,31,Surat,Gujarat,Consumer,2023-06-13
CUST03146,Riya Gupta,Female,42,Nagpur,Maharashtra,Consumer,2022-07-20
CUST03147,Aditi Kapoor,Male,37,Chennai,Tamil Nadu,Small Business,2024-04-08
CUST03148,Sneha Singh,Female,32,Kolkata,West Bengal,Consumer,2023-04-11
CUST03151,Rohan Singh,Male,37,Hyderabad,Telangana,Consumer,2022-12-04
CUST03152,Sneha Mishra,Male,40,Ludhiana,Punjab,Consumer,2022-06-03
CUST03162,Aditya Sharma,Female,46,Bhubaneswar,Odisha,Consumer,2025-01-05
CUST03165,Riya Verma,Male,55,Jaipur,Rajasthan,Corporate,2022-01-05
CUST03171,Arjun Chauhan,Male,28,Bengaluru,Karnataka,Corporate,2023-02-26
CUST03175,Riya Gupta,Female,41,Guwahati,Assam,Consumer,2022-12-15
CUST03177,Neha Verma,Male,18,Bengaluru,Karnataka,Consumer,2022-10-01
CUST03183,Nikhil Shah,Female,42,Kochi,Kerala,Consumer,2024-10-09
CUST03185,Vikram Sharma,Male,33,Bengaluru,Karnataka,Corporate,2023-10-20
CUST03186,Riya Patel,Female,47,Patna,Bihar,Corporate,2022-06-25
CUST03190,Meera Yadav,Female,34,Kolkata,West Bengal,Consumer,2023-04-25
CUST03191,Rohan Gupta,Female,31,Lucknow,Uttar Pradesh,Corporate,2024-04-05
CUST03192,Meera Kapoor,Female,31,Chennai,Tamil Nadu,Consumer,2024-12-14
CUST03193,Aditya Singh,Male,35,Chennai,Tamil Nadu,Consumer,2023-11-29
CUST03197,Sneha Yadav,Other,52,Ludhiana,Punjab,Corporate,2023-06-20
CUST03198,Priya Yadav,Female,29,Coimbatore,Tamil Nadu,Corporate,2022-02-09
CUST03202,Aarav Chauhan,Male,36,Patna,Bihar,Small Business,2025-01-30
CUST03211,Pooja Kapoor,Male,42,Guwahati,Assam,Consumer,2025-04-03
CUST03213,Riya Kapoor,Male,46,Pune,Maharashtra,Consumer,2025-02-02
CUST03221,Rahul Mishra,Male,21,Hyderabad,Telangana,Corporate,2023-08-19
CUST03222,Meera Sharma,Male,49,Dehradun,Uttarakhand,Consumer,2022-05-21
CUST03227,Aditi Mehta,Male,39,Nagpur,Maharashtra,Small Business,2022-09-21
CUST03229,Isha Sharma,Male,22,Kochi,Kerala,Corporate,2022-11-16
CUST03231,Kavya Shah,Male,21,Kolkata,West Bengal,Small Business,2023-10-30
CUST03238,Amit Shah,Male,45,Guwahati,Assam,Consumer,2023-08-26
CUST03241,Riya Patel,Male,44,Ludhiana,Punjab,Consumer,2022-02-24
CUST03243,Nikhil Joshi,Female,38,Bhubaneswar,Odisha,Small Business,2022-11-16
CUST03245,Pooja Mishra,Female,48,Kochi,Kerala,Corporate,2025-03-25
CUST03246,Vikram Kapoor,Male,50,Coimbatore,Tamil Nadu,Small Business,2022-04-24
CUST03250,Vivaan Chauhan,Male,22,Ahmedabad,Gujarat,Corporate,2023-05-10
CUST03253,Aarav Mehta,Male,52,Chandigarh,Chandigarh,Consumer,2022-11-05
CUST03257,Sneha Patel,Female,18,Chandigarh,Chandigarh,Corporate,2024-03-01
CUST03266,Aditya Malhotra,Female,28,Chennai,Tamil Nadu,Small Business,2023-06-18
CUST03267,Rohan Kapoor,Male,35,Kochi,Kerala,Consumer,2022-06-01
CUST03269,Priya Verma,Female,47,Jaipur,Rajasthan,Consumer,2022-06-24
CUST03276,Ananya Kapoor,Male,48,Patna,Bihar,Consumer,2023-03-25
CUST03280,Priya Singh,Female,46,Kochi,Kerala,Small Business,2025-01-05
CUST03289,Aditi Srivastava,Male,42,Chandigarh,Chandigarh,Small Business,2024-10-14
CUST03291,Kavya Shah,Male,35,Ahmedabad,Gujarat,Corporate,2023-02-26
CUST03308,Vikram Joshi,Female,35,Jaipur,Rajasthan,Consumer,2024-01-17
CUST03309,Vikram Singh,Female,37,Lucknow,Uttar Pradesh,Consumer,2022-04-27
CUST03315,Vikram Patel,Female,44,Ahmedabad,Gujarat,Consumer,2024-06-20
CUST03316,Vivaan Saxena,Male,44,Kolkata,West Bengal,Corporate,2024-11-16
CUST03320,Riya Srivastava,Male,18,Lucknow,Uttar Pradesh,Corporate,2025-01-02
CUST03322,Aditi Mishra,Male,36,Chandigarh,Chandigarh,Consumer,2022-11-27
CUST03325,Aditya Mehta,Female,36,Surat,Gujarat,Corporate,2024-11-25
CUST03327,Amit Kapoor,Female,34,Chandigarh,Chandigarh,Consumer,2024-08-03
CUST03328,Pooja Verma,Female,23,Ludhiana,Punjab,Small Business,2022-05-31
CUST03330,Riya Kumar,Female,26,Patna,Bihar,Small Business,2022-09-29
CUST03333,Kunal Mehta,Female,36,Dehradun,Uttarakhand,Corporate,2022-02-10
CUST03335,Nikhil Shah,Male,20,Delhi,Delhi,Consumer,2023-09-06
CUST03336,Nikhil Mishra,Male,23,Dehradun,Uttarakhand,Corporate,2023-07-14
CUST03337,Kunal Patel,Male,31,Bhopal,Madhya Pradesh,Corporate,2023-04-17
CUST03342,Vikram Srivastava,Female,25,Mumbai,Maharashtra,Consumer,2024-04-19
CUST03345,Rohan Singh,Female,27,Bhopal,Madhya Pradesh,Corporate,2024-03-04
CUST03354,Arjun Chauhan,Female,29,Kochi,Kerala,Consumer,2024-08-03
CUST03359,Vikram Patel,Female,38,Ludhiana,Punjab,Consumer,2023-01-07
CUST03366,Amit Sharma,Male,21,Kochi,Kerala,Small Business,2022-01-11
CUST03369,Ananya Jain,Female,41,Surat,Gujarat,Consumer,2022-06-09
CUST03372,Pooja Saxena,Female,29,Dehradun,Uttarakhand,Consumer,2024-04-21
CUST03378,Isha Saxena,Male,31,Nagpur,Maharashtra,Consumer,2022-08-19
CUST03380,Sneha Mehta,Female,44,Ahmedabad,Gujarat,Consumer,2024-05-14
CUST03382,Isha Sharma,Male,18,Coimbatore,Tamil Nadu,Corporate,2022-12-26
CUST03384,Sneha Shah,Male,34,Patna,Bihar,Consumer,2023-07-06
CUST03392,Aditya Yadav,Female,57,Bhopal,Madhya Pradesh,Corporate,2022-02-08
CUST03402,Sneha Verma,Female,32,Patna,Bihar,Corporate,2024-08-03
CUST03403,Isha Jain,Male,31,Chandigarh,Chandigarh,Small Business,2022-08-25
CUST03411,Ananya Kapoor,Male,38,Delhi,Delhi,Consumer,2023-03-27
CUST03412,Amit Mehta,Female,21,Guwahati,Assam,Consumer,2022-06-19
CUST03414,Arjun Saxena,Female,33,Jaipur,Rajasthan,Corporate,2023-05-30
CUST03415,Arjun Sharma,Male,19,Bengaluru,Karnataka,Small Business,2024-01-13
CUST03421,Aditya Mehta,Female,48,Bhopal,Madhya Pradesh,Consumer,2022-11-25
CUST03422,Priya Gupta,Female,32,Coimbatore,Tamil Nadu,Consumer,2024-12-04
CUST03424,Kunal Mehta,Male,35,Ahmedabad,Gujarat,Corporate,2022-06-13
CUST03426,Kunal Verma,Male,32,Guwahati,Assam,Consumer,2024-05-06
CUST03427,Pooja Malhotra,Female,28,Indore,Madhya Pradesh,Consumer,2023-02-16
CUST03433,Aditi Chauhan,Female,27,Ludhiana,Punjab,Corporate,2022-12-12
CUST03462,Pooja Malhotra,Female,21,Patna,Bihar,Corporate,2022-11-01
CUST03472,Pooja Kumar,Female,36,Kochi,Kerala,Consumer,2025-02-03
CUST03479,Kavya Srivastava,Male,20,Surat,Gujarat,Consumer,2023-02-28
CUST03484,Kavya Patel,Female,30,Dehradun,Uttarakhand,Consumer,2024-03-01
CUST03488,Isha Saxena,Male,18,Guwahati,Assam,Consumer,2022-07-20
CUST03495,Priya Chauhan,Female,38,Patna,Bihar,Consumer,2022-06-02
CUST03496,Isha Shah,Male,33,Bhopal,Madhya Pradesh,Small Business,2023-10-10
CUST03499,Vikram Srivastava,Female,35,Jaipur,Rajasthan,Corporate,2022-11-23
CUST03509,Aditi Sharma,Male,51,Delhi,Delhi,Corporate,2023-09-18
CUST03516,Meera Shah,Female,39,Guwahati,Assam,Consumer,2023-02-17
CUST03527,Rohan Patel,Male,38,Jaipur,Rajasthan,Consumer,2023-02-20
CUST03529,Rohan Chauhan,Male,34,Ludhiana,Punjab,Consumer,2022-02-11
CUST03537,Nikhil Joshi,Female,49,Lucknow,Uttar Pradesh,Corporate,2022-10-15
CUST03539,Vivaan Mehta,Male,18,Bhopal,Madhya Pradesh,Consumer,2024-10-13
CUST03540,Vikram Malhotra,Female,45,Kolkata,West Bengal,Consumer,2022-07-18
CUST03541,Aarav Patel,Male,36,Kochi,Kerala,Consumer,2022-06-04
CUST03544,Riya Joshi,Male,24,Coimbatore,Tamil Nadu,Consumer,2023-12-26
CUST03547,Kavya Mehta,Female,43,Surat,Gujarat,Corporate,2023-09-14
CUST03548,Nikhil Singh,Female,26,Bhubaneswar,Odisha,Consumer,2022-07-22
CUST03552,Aarav Yadav,Male,34,Bhopal,Madhya Pradesh,Corporate,2022-03-18
CUST03554,Arjun Verma,Male,42,Hyderabad,Telangana,Consumer,2024-12-27
CUST03555,Sneha Malhotra,Female,41,Surat,Gujarat,Consumer,2024-08-04
CUST03563,Priya Joshi,Female,49,Surat,Gujarat,Consumer,2022-11-24
CUST03574,Amit Chauhan,Male,43,Pune,Maharashtra,Small Business,2023-10-16
CUST03581,Pooja Jain,Female,18,Bhubaneswar,Odisha,Consumer,2023-08-15
